Indicator ID,WB Code,Indicator,Pillar,Direction,ISO3,Country,Year,Value,Unit,ObservationStatus,Decimals,SourceLastUpdated,RetrievedAt
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CPV,Cabo Verde,2022,99.0985576923077,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CPV,Cabo Verde,2021,93.9507548890465,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CPV,Cabo Verde,2020,93.4862385321101,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CPV,Cabo Verde,2019,102.603693611868,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CPV,Cabo Verde,2018,88.6209645277003,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,KHM,Cambodia,2024,90.9948884997473,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,KHM,Cambodia,2023,87.630151233724,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,KHM,Cambodia,2022,87.2572415781805,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,KHM,Cambodia,2021,90.234069720081,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,KHM,Cambodia,2020,89.3599624633789,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,KHM,Cambodia,2019,81.4103628494242,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,KHM,Cambodia,2018,80.244617834389,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CMR,Cameroon,2024,75.2884678128093,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CMR,Cameroon,2023,72.2156986466489,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CMR,Cameroon,2022,70.4368165739108,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CMR,Cameroon,2021,69.4715407680741,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CMR,Cameroon,2019,66.0216269788872,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CMR,Cameroon,2018,64.9830245804076,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CYM,Cayman Islands,2024,106.46437994723,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CYM,Cayman Islands,2023,102.59067357513,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CYM,Cayman Islands,2022,97.9565772669221,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CYM,Cayman Islands,2021,93.5929648241206,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CYM,Cayman Islands,2019,85.2903225806452,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CYM,Cayman Islands,2018,96.514745308311,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,TCD,Chad,2021,41.849262823527,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,TCD,Chad,2018,38.7806910048441,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CHL,Chile,2024,99.1425704956055,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CHL,Chile,2023,100.907341003418,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CHL,Chile,2022,100.269378662109,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CHL,Chile,2021,99.2180786132812,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CHL,Chile,2020,97.9685821533203,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CHL,Chile,2019,97.4453201293945,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CHL,Chile,2018,98.1518325805664,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,COL,Colombia,2022,97.1171035766602,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,COL,Colombia,2021,99.1944732666016,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,COL,Colombia,2020,99.6276016235352,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,COL,Colombia,2019,103.543678283691,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,COL,Colombia,2018,105.578002929688,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,COM,Comoros,2024,72.7188218601693,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,COM,Comoros,2022,67.2258605957031,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,COM,Comoros,2021,73.9499297350752,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,COD,"Congo, Dem. Rep.",2023,75.7079315185547,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,COD,"Congo, Dem. Rep.",2021,80.9402694702148,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,COD,"Congo, Dem. Rep.",2020,76.8375625610352,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,COG,"Congo, Rep.",2023,71.1370697021484,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CRI,Costa Rica,2024,106.390037536621,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CRI,Costa Rica,2023,100.666328430176,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CRI,Costa Rica,2022,93.1707916259766,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CRI,Costa Rica,2021,100.330619812012,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CRI,Costa Rica,2020,98.6216735839844,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CRI,Costa Rica,2019,93.7275009155273,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CRI,Costa Rica,2018,90.7759780883789,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CIV,Cote d'Ivoire,2024,80.237080416679,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CIV,Cote d'Ivoire,2023,75.870809116479,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CIV,Cote d'Ivoire,2022,64.6678851501234,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CIV,Cote d'Ivoire,2021,69.1304469322063,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CIV,Cote d'Ivoire,2020,70.981401448419,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CIV,Cote d'Ivoire,2019,70.0887402010121,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CIV,Cote d'Ivoire,2018,68.5260195484655,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,HRV,Croatia,2023,100.516410827637,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,HRV,Croatia,2022,100.281730651855,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,HRV,Croatia,2021,98.0124893188477,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,HRV,Croatia,2020,100.528030395508,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,HRV,Croatia,2019,99.4307022094727,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,HRV,Croatia,2018,100.778800964355,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CUB,Cuba,2024,91.1470947987461,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CUB,Cuba,2023,93.5789089043173,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CUB,Cuba,2022,93.26632130919,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CUB,Cuba,2021,97.4133826355137,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CUB,Cuba,2020,95.2889179076367,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CUB,Cuba,2019,91.0264788143346,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CUB,Cuba,2018,91.2210574615276,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CYP,Cyprus,2024,102.235412597656,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CYP,Cyprus,2023,101.446708679199,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CYP,Cyprus,2022,101.472526550293,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CYP,Cyprus,2021,101.466941833496,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CYP,Cyprus,2020,101.08154296875,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CYP,Cyprus,2019,101.998893737793,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CYP,Cyprus,2018,99.9464797973633,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CZE,Czechia,2023,98.7293701171875,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CZE,Czechia,2022,103.109962463379,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CZE,Czechia,2021,101.116600036621,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CZE,Czechia,2020,96.695198059082,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CZE,Czechia,2019,95.833740234375,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,CZE,Czechia,2018,93.6948089599609,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DNK,Denmark,2024,99.7092971801758,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DNK,Denmark,2023,99.2550430297852,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DNK,Denmark,2022,99.8858795166016,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DNK,Denmark,2021,99.6760330200195,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DNK,Denmark,2020,99.7000274658203,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DNK,Denmark,2019,100.630348205566,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DNK,Denmark,2018,100.413879394531,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DMA,Dominica,2025,91.0501193317422,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DMA,Dominica,2024,93.92575928009,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DMA,Dominica,2023,100.958076477051,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DMA,Dominica,2022,96.6589889526367,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DMA,Dominica,2021,98.3534622192383,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DMA,Dominica,2019,93.7086092715232,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DMA,Dominica,2018,102.043010752688,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DOM,Dominican Republic,2024,89.9788377526112,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DOM,Dominican Republic,2023,91.6880720478921,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DOM,Dominican Republic,2022,89.488625928161,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DOM,Dominican Republic,2021,87.7265195687739,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DOM,Dominican Republic,2020,97.0056636814455,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DOM,Dominican Republic,2019,93.9661654135338,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,DOM,Dominican Republic,2018,93.7769275037718,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,ECU,Ecuador,2023,100.199679503356,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,ECU,Ecuador,2022,99.4666279134484,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,ECU,Ecuador,2021,93.9406845877367,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,ECU,Ecuador,2020,95.3761817748471,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,ECU,Ecuador,2019,95.7716032468046,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,ECU,Ecuador,2018,98.3765226751647,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,EGY,"Egypt, Arab Rep.",2024,98.2100688782627,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,EGY,"Egypt, Arab Rep.",2023,93.8413993972316,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,EGY,"Egypt, Arab Rep.",2021,92.4316669556289,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,EGY,"Egypt, Arab Rep.",2020,91.826074813289,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,EGY,"Egypt, Arab Rep.",2019,88.7223371866174,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,EGY,"Egypt, Arab Rep.",2018,86.5582045319816,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,SLV,El Salvador,2024,82.6281692393825,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,SLV,El Salvador,2023,80.8345580048987,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,SLV,El Salvador,2022,79.718625498008,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,SLV,El Salvador,2021,83.7617194410048,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,SLV,El Salvador,2020,82.4190963046398,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,SLV,El Salvador,2018,89.6814972187205,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,ERI,Eritrea,2022,61.2794189453125,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,ERI,Eritrea,2018,68.1389999389648,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,EST,Estonia,2024,99.9100723266602,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,EST,Estonia,2023,96.8391036987305,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,EST,Estonia,2022,98.5223922729492,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,EST,Estonia,2021,98.2262268066406,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,EST,Estonia,2020,95.801399230957,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,EST,Estonia,2019,97.2760772705078,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,EST,Estonia,2018,96.5968170166016,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,SWZ,Eswatini,2023,93.6081152424768,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,SWZ,Eswatini,2022,105.578895575489,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,SWZ,Eswatini,2019,96.5940608705299,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,SWZ,Eswatini,2018,100.873541000669,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,ETH,Ethiopia,2024,54.4429654143725,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,ETH,Ethiopia,2023,55.0561499631858,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,ETH,Ethiopia,2022,60.9011228426355,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,ETH,Ethiopia,2020,62.4525527223727,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,FJI,Fiji,2024,116.307893020222,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,FJI,Fiji,2023,116.716614720691,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,FJI,Fiji,2022,116.083625348934,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,FJI,Fiji,2021,116.650061536658,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,FJI,Fiji,2020,103.161247253418,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,FJI,Fiji,2019,104.594161987305,,,0,2026-07-13,2026-08-20 16:40:35.313
EDUCATION,SE.PRM.CMPT.ZS,"Primary completion rate, total",Human Development,LOW,FJI,Fiji,2018,102.011773446877,,,0,2026-07-13,2026-08-20 16:40:35.313
